Item_ID  ,ItemName ,Price ,Ingredients ,Storefront_ID 
987,Marinated Noodle Panini,2.49,flour,987
988,Marinated Noodle Stew,2.29,eggs,988
989,Marinated Paneer Grain Bowl,8.99,milk,989
990,Marinated Paneer Kebab with Rice,6.99,chocolate chips,990
991,Marinated Paneer Salad,29.99,butter,991
992,Marinated Paneer Soup,34.99,vanilla extract,992
993,Marinated Pasta Ramen with Chimichurri,79.99,salt,993
994,Marinated Pasta Udon,24.99,butter,994
995,Marinated Quinoa Pasta with Fries,29.99,milk,995
996,Marinated Quinoa Risotto,19.99,sugar,996
997,Marinated Salmon Grain Bowl,4.99,salt,997
998,Marinated Salmon Panini with Peanut Sauce,29.99,chocolate chips,998
999,Marinated Salmon Spring Rolls with Lemon Wedges,1.99,vanilla extract,999
1000,Marinated Salmon Tagine with Tahini,45,pepper,1000
1001,Marinated Spinach Pad Thai,59.99,chocolate chips,1
1002,Marinated Sweet Potato Curry with Lemon Wedges,2.49,eggs,2
1003,Marinated Sweet Potato Panini,349.99,eggs,3
1004,Marinated Tofu Shawarma,1.49,sugar,4
1005,Marinated Turkey Bowl,1.99,chocolate chips,5
1006,Marinated Turkey Omelette,3.49,baking powder,6
1007,Marinated Turkey Ramen with Pita,49.99,cinnamon,7
1008,Marinated Turkey Shawarma,2.69,salt,8
1009,Marinated Zucchini Burrito,59.99,cinnamon,9
1010,Marinated Zucchini Tacos with Cheese,2.49,baking powder,10
1011,Mushroom Bowl with Rice,3.49,sugar,11
1012,Mushroom Frittata with Cheese,199.99,flour,12
1013,Mushroom Omelette,8.49,chocolate chips,13
1014,Mushroom Panini with Coleslaw,3.99,sugar,14
1015,Mushroom Panini with Vegetables,39.99,eggs,15
1016,Mushroom Skewers with Peanut Sauce,2.79,vanilla extract,16
1017,Mushroom Spring Rolls,17.99,vanilla extract,17
1018,Mushroom Stir Fry,45.99,sugar,18
1019,Mushroom Sushi Roll,2.99,chocolate chips,19
1020,Noodle Bowl with Garlic Bread,19.99,salt,20
1021,Noodle Dumplings with Rice,3.19,chocolate chips,21
1022,Noodle Fajitas,34.99,vanilla extract,22
1023,Noodle Gyro,3.19,sugar,23
1024,Noodle Pad Thai,39.99,sugar,24
1025,Noodle Pizza with Hummus,5.99,baking powder,25
1026,Noodle Risotto with Coleslaw,2.99,baking powder,26
1027,Noodle Sandwich with Roasted Veggies,39.99,flour,27
1028,Noodle Stew,2.39,chocolate chips,28
1029,Noodle Stir Fry with Noodles,14.99,baking powder,29
1030,Noodle Wrap with Fries,25.99,baking powder,30
1031,Onion,2.99,sugar,31
1032,Onion Rings,12.99,sugar,32
1033,Orange,29.99,milk,33
1034,Pan-Seared Bean Omelette,24.99,sugar,34
1035,Pan-Seared Beef Tagine with Hummus,34.99,vanilla extract,35
1036,Pan-Seared Beef Udon,69.99,flour,36
1037,Pan-Seared Carrot Frittata with Roasted Veggies,3.29,eggs,37
1038,Pan-Seared Carrot Gyro with Yogurt Sauce,18.99,butter,38
1039,Pan-Seared Cauliflower Dumplings,29.99,baking powder,39
1040,Pan-Seared Cauliflower Tacos,5.89,flour,40
1041,Pan-Seared Cauliflower Tacos with Yogurt Sauce,79.99,baking powder,41
1042,Pan-Seared Chicken Frittata,2.29,cinnamon,42
1043,Pan-Seared Chicken Gyro,34.99,vanilla extract,43
1044,Pan-Seared Chickpea Pad Thai with Mashed Potatoes,44.99,vanilla extract,44
1045,Pan-Seared Chickpea Stew with Herb Butter,24.99,chocolate chips,45
1046,Pan-Seared Egg Casserole,24.99,milk,46
1047,Pan-Seared Egg Ramen with Guacamole,3.99,butter,47
1048,Pan-Seared Egg Skewers,12.99,butter,48
1049,Pan-Seared Eggplant Curry with Hummus,4.29,vanilla extract,49
1050,Pan-Seared Kale Gyro,12.99,salt,50
1051,Pan-Seared Kale Skewers,29.99,butter,51
1052,Pan-Seared Lamb Risotto with Tomato Salsa,4.49,sugar,52
1053,Pan-Seared Lamb Soup,6.49,vanilla extract,53
1054,Pan-Seared Lentil Curry with Yogurt Sauce,1.99,eggs,54
1055,Pan-Seared Lentil Ramen,4.49,milk,55
1056,Pan-Seared Mushroom Bowl,14.99,milk,56
1057,Pan-Seared Mushroom Casserole,6.99,vanilla extract,57
1058,Pan-Seared Mushroom Pizza with Yogurt Sauce,3.99,cinnamon,58
1059,Pan-Seared Noodle Casserole,23.99,chocolate chips,59
1060,Pan-Seared Noodle Dumplings with Hummus,9.99,cinnamon,60
1061,Pan-Seared Paneer Panini,39.99,cinnamon,61
1062,Pan-Seared Pasta Nachos with Roasted Veggies,69.99,chocolate chips,62
1063,Pan-Seared Pork Fajitas,129.99,salt,63
1064,Pan-Seared Pork Pad Thai,2.29,butter,64
1065,Pan-Seared Pork Pizza,19.99,vanilla extract,65
1066,Pan-Seared Pork Udon with Yogurt Sauce,12.99,eggs,66
1067,Pan-Seared Potato Bowl with Side Salad,19.99,sugar,67
1068,Pan-Seared Potato Gyro with Chimichurri,29.99,butter,68
1069,Pan-Seared Quinoa Nachos,3.49,baking powder,69
1070,Pan-Seared Quinoa Omelette with Coleslaw,2.79,cinnamon,70
1071,Pan-Seared Quinoa Risotto,3.99,sugar,71
1072,Pan-Seared Quinoa Salad with Side Salad,4.49,butter,72
1073,Pan-Seared Quinoa Udon,3.79,chocolate chips,73
1074,Pan-Seared Rice Stew with Rice,39.99,sugar,74
1075,Pan-Seared Salmon Dumplings,2.99,baking powder,75
1076,Pan-Seared Salmon Salad,69.99,salt,76
1077,Pan-Seared Shrimp Sandwich with Tahini,5.99,flour,77
1078,Pan-Seared Spinach Dumplings with Pita,14.99,butter,78
1079,Pan-Seared Spinach Pad Thai,39.99,vanilla extract,79
1080,Pan-Seared Sweet Potato Casserole,14.99,sugar,80
1081,Pan-Seared Sweet Potato Gyro,2.99,cinnamon,81
1082,Pan-Seared Sweet Potato Paella,19.99,sugar,82
1083,Pan-Seared Sweet Potato Udon with Yogurt Sauce,69.99,chocolate chips,83
1084,Pan-Seared Tofu Spring Rolls,39.99,salt,84
1085,Pan-Seared Turkey Tacos with Hummus,59.99,butter,85
1086,Pan-Seared Turkey Tagine,4.49,salt,86
1087,Pancakes,4.99,eggs,87
1088,Paneer Burrito with Tahini,1.99,butter,88
1089,Paneer Grain Bowl,22.99,chocolate chips,89
1090,Paneer Nachos with Lemon Wedges,22.99,cinnamon,90
1091,Paneer Nachos with Mashed Potatoes,3.29,chocolate chips,91
1092,Paneer Pizza with Noodles,8.99,flour,92
1093,Paneer Ramen with Cheese,29.99,chocolate chips,93
1094,Paneer Risotto,22.99,cinnamon,94
1095,Paneer Salad,49.99,chocolate chips,95
1096,Paneer Spring Rolls,79.99,cinnamon,96
1097,Paneer Stir Fry,3.99,eggs,97
1098,Paneer Tacos with Lemon Wedges,4.29,sugar,98
1099,Paneer Udon with Guacamole,39.99,baking powder,99
1100,Pasta Curry with Lemon Wedges,34.99,baking powder,100
1101,Pasta Frittata,2.99,flour,101
1102,Pasta Omelette with Tahini,4.29,butter,102
1103,Pasta Pad Thai,4.99,milk,103
1104,Pasta Pad Thai with Yogurt Sauce,24.99,eggs,104
1105,Pasta Pasta with Noodles,4.49,baking powder,105
1106,Pasta Skewers,299.99,flour,106
1107,Pasta Soup,12.99,vanilla extract,107
1108,Pasta Spring Rolls with Roasted Veggies,15.99,baking powder,108
1109,Pasta Sushi Roll,39.99,baking powder,109
1110,Peach,99.99,milk,110
1111,Pear,19.99,cinnamon,111
1112,Pineapple,24.99,salt,112
1113,Pork Burger,3.99,butter,113
1114,Pork Burger with Guacamole,1.99,sugar,114
1115,Pork Burrito with Garlic Bread,5.99,salt,115
1116,Pork Dumplings with Mashed Potatoes,24.99,eggs,116
1117,Pork Frittata with Side Salad,39.99,sugar,117
1118,Pork Nachos with Fries,6.29,cinnamon,118
1119,Pork Omelette,5.99,vanilla extract,119
1120,Pork Sandwich,9.99,cinnamon,120
1121,Pork Shawarma with Roasted Veggies,19.99,eggs,121
1122,Pork Tagine with Rice,15.99,eggs,122
1123,Potato Bowl with Garlic Bread,24.99,sugar,123
1124,Potato Bowl with Tomato Salsa,3.99,baking powder,124
1125,Potato Curry,4.99,flour,125
1126,Potato Grain Bowl,79.99,milk,126
1127,Potato Kebab with Garlic Bread,3.49,butter,127
1128,Potato Omelette with Noodles,24.99,salt,128
1129,Potato Salad with Side Salad,4.89,chocolate chips,129
1130,Potato Soup with Tomato Salsa,16.99,flour,130
1131,Potato Stew,3.99,eggs,131
1132,Potato Stir Fry,39.99,flour,132
1133,Potato Stir Fry with Chimichurri,39.99,sugar,133
1134,Potato Sushi Roll,29.99,flour,134
1135,Quinoa Casserole,59.99,butter,135
1136,Quinoa Dumplings,5.49,chocolate chips,136
1137,Quinoa Dumplings with Chimichurri,4.49,butter,137
1138,Quinoa Frittata with Garlic Bread,199.99,cinnamon,138
1139,Quinoa Kebab,5.99,baking powder,139
1140,Quinoa Kebab with Guacamole,64.99,baking powder,140
1141,Quinoa Pasta,39.99,chocolate chips,141
1142,Quinoa Pizza,7.99,vanilla extract,142
1143,Quinoa Salad with Side Salad,4.49,eggs,143
1144,Quinoa Sushi Roll with Peanut Sauce,89.99,flour,144
1145,Quinoa Tacos,4.49,chocolate chips,145
1146,Quinoa Tacos with Garlic Bread,7.99,baking powder,146
1147,Quinoa Tagine,69.99,cinnamon,147
1148,Rice Fajitas,3.99,sugar,148
1149,Rice Grain Bowl,89.99,eggs,149
1150,Rice Grain Bowl with Hummus,18.99,sugar,150
1151,Rice Kebab,49.99,salt,151
1152,Rice Nachos,29.99,baking powder,152
1153,Rice Pizza,2.49,salt,153
1154,Rice Sandwich,15.99,butter,154
1155,Rice Skewers,2.99,chocolate chips,155
1156,Rice Wrap,29.99,vanilla extract,156
1157,Roasted Bean Bowl,3.99,baking powder,157
1158,Roasted Bean Paella,3.99,salt,158
1159,Roasted Bean Skewers with Side Salad,29.99,vanilla extract,159
1160,Roasted Carrot Ramen,7.99,baking powder,160
1161,Roasted Carrot Risotto,34.99,cinnamon,161
1162,Roasted Chickpea Frittata,4.99,eggs,162
1163,Roasted Chickpea Soup,29.99,flour,163
1164,Roasted Egg Grain Bowl with Coleslaw,14.99,cinnamon,164
1165,Roasted Egg Tacos,5.49,chocolate chips,165
1166,Roasted Eggplant Risotto with Pita,4.99,cinnamon,166
1167,Roasted Eggplant Sandwich,24.99,eggs,167
1168,Roasted Kale Dumplings,2.49,eggs,168
1169,Roasted Kale Pasta with Tomato Salsa,19.99,vanilla extract,169
1170,Roasted Lamb Burrito with Garlic Bread,7.99,vanilla extract,170
1171,Roasted Lamb Shawarma,24.99,milk,171
1172,Roasted Lentil Pad Thai with Peanut Sauce,2.99,milk,172
1173,Roasted Lentil Panini with Vegetables,79.99,eggs,173
1174,Roasted Lentil Tacos,24.99,flour,174
1175,Roasted Mushroom Kebab with Tahini,4.49,salt,175
1176,Roasted Mushroom Pizza,7.19,cinnamon,176
1177,Roasted Mushroom Sandwich with Tahini,3.99,eggs,177
1178,Roasted Noodle Kebab,5.99,vanilla extract,178
1179,Roasted Noodle Sandwich,29.99,milk,179
1180,Roasted Noodle Udon,44.99,salt,180
1181,Roasted Paneer Tacos with Rice,3.29,baking powder,181
1182,Roasted Paneer Udon with Garlic Bread,8.49,chocolate chips,182
1183,Roasted Pasta Tacos,89.99,vanilla extract,183
1184,Roasted Pork Kebab,3.29,salt,184
1185,Roasted Potato Omelette with Hummus,1.99,vanilla extract,185
1186,Roasted Potato Ramen,54.99,sugar,186
1187,Roasted Quinoa Bowl with Guacamole,39.99,milk,187
1188,Roasted Quinoa Gyro,5.49,salt,188
1189,Roasted Rice Dumplings with Tomato Salsa,89.99,cinnamon,189
1190,Roasted Rice Ramen,12.99,eggs,190
1191,Roasted Rice Shawarma,6.99,chocolate chips,191
1192,Roasted Salmon Risotto with Vegetables,5.49,cinnamon,192
1193,Roasted Salmon Sandwich with Herb Butter,3.29,eggs,193
1194,Roasted Salmon Sandwich with Side Salad,3.49,baking powder,194
1195,Roasted Shrimp Fajitas with Pita,4.29,milk,195
1196,Roasted Sweet Potato Burrito,54.99,cinnamon,196
1197,Roasted Sweet Potato Panini with Herb Butter,3.29,cinnamon,197
1198,Roasted Tofu Sandwich,3.19,flour,198
1199,Roasted Tofu Udon,3.99,baking powder,199
1200,Roasted Turkey Pasta,35,vanilla extract,200
1201,Roasted Turkey Salad,3.99,salt,201
1202,Roasted Zucchini Burger with Coleslaw,4.29,butter,202
1203,Salmon Burrito with Roasted Veggies,3.99,butter,203
1204,Salmon Gyro,12.99,salt,204
1205,Salmon Kebab with Mashed Potatoes,24.99,milk,205
1206,Salmon Omelette with Garlic Bread,1.5,flour,206
1207,Salmon Omelette with Noodles,8.99,milk,207
1208,Salmon Panini,2.99,flour,208
1209,Salmon Skewers,6.99,salt,209
1210,Salmon Wrap,129.99,sugar,210
1211,Sample Dish 1,3.29,sugar,211
1212,Sample Dish 10,199.99,cinnamon,212
1213,Sample Dish 100,29.99,chocolate chips,213
1214,Sample Dish 101,19.99,cinnamon,214
1215,Sample Dish 102,8.99,eggs,215
1216,Sample Dish 103,39.99,milk,216
1217,Sample Dish 104,2.79,cinnamon,217
1218,Sample Dish 105,19.99,salt,218
1219,Sample Dish 106,24.99,eggs,219
1220,Sample Dish 107,5.99,eggs,220
1221,Sample Dish 108,12.99,salt,221
1222,Sample Dish 109,10.99,vanilla extract,222
1223,Sample Dish 11,89.99,butter,223
1224,Sample Dish 110,44.99,vanilla extract,224
1225,Sample Dish 111,14.99,milk,225
1226,Sample Dish 112,19.99,cinnamon,226
1227,Sample Dish 113,29.99,cinnamon,227
1228,Sample Dish 114,199.99,salt,228
1229,Sample Dish 115,79.99,milk,229
1230,Sample Dish 116,4.19,chocolate chips,230
1231,Sample Dish 117,49.99,eggs,231
1232,Sample Dish 118,4.29,eggs,232
1233,Sample Dish 119,79.99,eggs,233
1234,Sample Dish 12,14.99,flour,234
1235,Sample Dish 120,3.99,chocolate chips,235
1236,Sample Dish 121,49.99,cinnamon,236
1237,Sample Dish 122,3.99,milk,237
1238,Sample Dish 123,8.99,salt,238
1239,Sample Dish 124,29.99,baking powder,239
1240,Sample Dish 125,8.49,vanilla extract,240
1241,Sample Dish 126,12.99,baking powder,241
1242,Sample Dish 127,10.99,vanilla extract,242
1243,Sample Dish 128,5.99,butter,243
1244,Sample Dish 129,8.99,eggs,244
1245,Sample Dish 13,39.99,milk,245
1246,Sample Dish 130,1.29,flour,246
1247,Sample Dish 131,6.29,eggs,247
1248,Sample Dish 132,14.99,cinnamon,248
1249,Sample Dish 133,24.99,eggs,249
1250,Sample Dish 134,39.99,salt,250
1251,Sample Dish 135,10.99,butter,251
1252,Sample Dish 136,15.99,cinnamon,252
1253,Sample Dish 137,9.99,cinnamon,253
1254,Sample Dish 138,49.99,chocolate chips,254
1255,Sample Dish 139,34.99,flour,255
1256,Sample Dish 14,5.99,salt,256
1257,Sample Dish 140,4.99,flour,257
1258,Sample Dish 141,1.29,cinnamon,258
1259,Sample Dish 142,7.49,salt,259
1260,Sample Dish 143,8.99,flour,260
1261,Sample Dish 144,4.19,sugar,261
1262,Sample Dish 145,3.99,cinnamon,262
1263,Sample Dish 146,39.99,eggs,263
1264,Sample Dish 147,4.49,eggs,264
1265,Sample Dish 148,2.29,flour,265
1266,Sample Dish 149,39.99,baking powder,266
1267,Sample Dish 15,17.99,eggs,267
1268,Sample Dish 150,34.99,vanilla extract,268
1269,Sample Dish 151,19.99,butter,269
1270,Sample Dish 152,3.29,flour,270
1271,Sample Dish 153,29.99,salt,271
1272,Sample Dish 154,69.99,flour,272
1273,Sample Dish 155,3.49,flour,273
1274,Sample Dish 156,15.99,sugar,274
1275,Sample Dish 157,3.29,butter,275
1276,Sample Dish 158,29.99,sugar,276
1277,Sample Dish 159,3.49,butter,277
1278,Sample Dish 16,39.99,sugar,278
1279,Sample Dish 160,54.99,baking powder,279
1280,Sample Dish 161,15.99,vanilla extract,280
1281,Sample Dish 162,24.99,cinnamon,281
1282,Sample Dish 163,3.29,salt,282
1283,Sample Dish 164,7.49,vanilla extract,283
1284,Sample Dish 165,19.99,salt,284
1285,Sample Dish 166,3.49,milk,285
1286,Sample Dish 167,5.49,butter,286
1287,Sample Dish 168,2.49,milk,287
1288,Sample Dish 169,3.49,chocolate chips,288
1289,Sample Dish 17,2.99,flour,289
1290,Sample Dish 170,14.99,vanilla extract,290
1291,Sample Dish 18,3.29,butter,291
1292,Sample Dish 19,39.99,eggs,292
1293,Sample Dish 2,4.29,flour,293
1294,Sample Dish 20,22.99,cinnamon,294
1295,Sample Dish 21,2.49,cinnamon,295
1296,Sample Dish 22,19.99,flour,296
1297,Sample Dish 23,59.99,butter,297
1298,Sample Dish 24,8.99,cinnamon,298
1299,Sample Dish 25,3.99,butter,299
1300,Sample Dish 26,3.99,flour,300
1301,Sample Dish 27,1.49,salt,301
1302,Sample Dish 28,4.19,butter,302
1303,Sample Dish 29,7.49,flour,303
1304,Sample Dish 3,4.99,flour,304
1305,Sample Dish 30,39.99,milk,305
1306,Sample Dish 31,19.99,chocolate chips,306
1307,Sample Dish 32,24.99,chocolate chips,307
1308,Sample Dish 33,4.29,salt,308
1309,Sample Dish 34,45,sugar,309
1310,Sample Dish 35,7.99,baking powder,310
1311,Sample Dish 36,99.99,butter,311
1312,Sample Dish 37,29.99,flour,312
1313,Sample Dish 38,3.99,sugar,313
1314,Sample Dish 39,49.99,chocolate chips,314
1315,Sample Dish 4,2.79,chocolate chips,315
1316,Sample Dish 40,14.99,cinnamon,316
1317,Sample Dish 41,69.99,butter,317
1318,Sample Dish 42,4.29,salt,318
1319,Sample Dish 43,6.49,cinnamon,319
1320,Sample Dish 44,29.99,vanilla extract,320
1321,Sample Dish 45,9.99,flour,321
1322,Sample Dish 46,2.99,salt,322
1323,Sample Dish 47,4.5,cinnamon,323
1324,Sample Dish 48,12.99,vanilla extract,324
1325,Sample Dish 49,24.99,sugar,325
1326,Sample Dish 5,129.99,flour,326
1327,Sample Dish 50,18.99,sugar,327
1328,Sample Dish 51,19.99,eggs,328
1329,Sample Dish 52,3.49,sugar,329
1330,Sample Dish 53,49.99,milk,330
1331,Sample Dish 54,8.99,butter,331
1332,Sample Dish 55,4.99,milk,332
1333,Sample Dish 56,59.99,milk,333
1334,Sample Dish 57,14.99,salt,334
1335,Sample Dish 58,29.99,butter,335
1336,Sample Dish 59,1.29,baking powder,336
1337,Sample Dish 6,8.49,butter,337
1338,Sample Dish 60,29.99,chocolate chips,338
1339,Sample Dish 61,29.99,salt,339
1340,Sample Dish 62,4.99,baking powder,340
1341,Sample Dish 63,25.99,eggs,341
1342,Sample Dish 64,19.99,eggs,342
1343,Sample Dish 65,3.29,flour,343
1344,Sample Dish 66,4.49,flour,344
1345,Sample Dish 67,22.99,cinnamon,345
1346,Sample Dish 68,4.29,salt,346
1347,Sample Dish 69,3.99,flour,347
1348,Sample Dish 7,3.49,flour,348
1349,Sample Dish 70,3.29,milk,349
1350,Sample Dish 71,2.49,flour,350
1351,Sample Dish 72,5.99,eggs,351
1352,Sample Dish 73,59.99,baking powder,352
1353,Sample Dish 74,34.99,eggs,353
1354,Sample Dish 75,1.79,baking powder,354
1355,Sample Dish 76,89.99,salt,355
1356,Sample Dish 77,49.99,cinnamon,356
1357,Sample Dish 78,12.99,milk,357
1358,Sample Dish 79,89.99,sugar,358
1359,Sample Dish 8,4.99,baking powder,359
1360,Sample Dish 80,4.99,butter,360
1361,Sample Dish 81,49.99,flour,361
1362,Sample Dish 82,39.99,salt,362
1363,Sample Dish 83,10.99,butter,363
1364,Sample Dish 84,34.99,eggs,364
1365,Sample Dish 85,5.99,eggs,365
1366,Sample Dish 86,4.99,flour,366
1367,Sample Dish 87,19.99,vanilla extract,367
1368,Sample Dish 88,29.99,butter,368
1369,Sample Dish 89,5.99,butter,369
1370,Sample Dish 9,34.99,chocolate chips,370
1371,Sample Dish 90,22.99,baking powder,371
1372,Sample Dish 91,99.99,chocolate chips,372
1373,Sample Dish 92,3.79,cinnamon,373
1374,Sample Dish 93,5.99,sugar,374
1375,Sample Dish 94,4.99,sugar,375
1376,Sample Dish 95,6.29,milk,376
1377,Sample Dish 96,9.99,butter,377
1378,Sample Dish 97,3.99,salt,378
1379,Sample Dish 98,5.99,salt,379
1380,Sample Dish 99,34.99,eggs,380
1381,Savory Bean Omelette with Tahini,59.99,vanilla extract,381
1382,Savory Broccoli Burger with Tahini,22.99,chocolate chips,382
1383,Savory Broccoli Burrito,29.99,chocolate chips,383
1384,Savory Cauliflower Bowl,1.99,vanilla extract,384
1385,Savory Chicken Salad with Herb Butter,19.99,sugar,385
1386,Savory Egg Bowl,45.99,sugar,386
1387,Savory Egg Shawarma with Pita,29.99,salt,387
1388,Savory Egg Udon with Cheese,5.49,cinnamon,388
1389,Savory Eggplant Curry with Chimichurri,4.99,baking powder,389
1390,Savory Halloumi Burrito with Guacamole,12.99,baking powder,390
1391,Savory Halloumi Sandwich,99.99,cinnamon,391
1392,Savory Halloumi Wrap,24.99,butter,392
1393,Savory Kale Bowl with Fries,34.99,baking powder,393
1394,Savory Kale Ramen,3.49,vanilla extract,394
1395,Savory Kale Tacos,3.99,flour,395
1396,Savory Lamb Panini with Vegetables,59.99,flour,396
1397,Savory Lentil Burger with Noodles,1.79,butter,397
1398,Savory Lentil Tacos with Noodles,2.49,flour,398
1399,Savory Noodle Kebab with Vegetables,299.99,baking powder,399
1400,Savory Paneer Pasta with Herb Butter,49.99,cinnamon,400
1401,Savory Paneer Shawarma with Pita,49.99,baking powder,401
1402,Savory Pork Curry with Guacamole,5.49,flour,402
1403,Savory Pork Tacos,4.49,flour,403
1404,Savory Potato Shawarma with Garlic Bread,24.99,cinnamon,404
1405,Savory Rice Casserole,3.99,sugar,405
1406,Savory Rice Pasta with Lemon Wedges,24.99,cinnamon,406
1407,Savory Salmon Gyro,3.79,flour,407
1408,Savory Salmon Gyro with Pita,1.99,sugar,408
1409,Savory Salmon Skewers,3.99,chocolate chips,409
1410,Savory Shrimp Burrito with Vegetables,39.99,cinnamon,410
1411,Savory Shrimp Omelette,2.49,flour,411
1412,Savory Spinach Burrito,12.99,milk,412
1413,Savory Spinach Panini,34.99,flour,413
1414,Savory Spinach Shawarma with Herb Butter,19.99,chocolate chips,414
1415,Savory Spinach Sushi Roll with Lemon Wedges,2.99,chocolate chips,415
1416,Savory Turkey Casserole,29.99,salt,416
1417,Savory Turkey Tacos,34.99,flour,417
1418,Savory Turkey Tacos with Herb Butter,2.99,baking powder,418
1419,Savory Turkey Tagine with Guacamole,24.99,butter,419
1420,Savory Zucchini Ramen with Mashed Potatoes,4.99,sugar,420
1421,Scrambled Eggs,14.99,vanilla extract,421
1422,Sesame Bean Kebab,29.99,chocolate chips,422
1423,Sesame Broccoli Dumplings with Tahini,3.49,milk,423
1424,Sesame Broccoli Panini with Pita,3.49,baking powder,424
1425,Sesame Broccoli Wrap,1.99,butter,425
1426,Sesame Carrot Curry with Roasted Veggies,22,sugar,426
1427,Sesame Chicken Kebab with Lemon Wedges,3.99,chocolate chips,427
1428,Sesame Chickpea Gyro with Pita,3.99,flour,428
1429,Sesame Eggplant Burrito,2.99,eggs,429
1430,Sesame Eggplant Nachos,34.99,flour,430
1431,Sesame Eggplant Ramen with Vegetables,59.99,cinnamon,431
1432,Sesame Eggplant Skewers,15.99,butter,432
1433,Sesame Eggplant Tacos,2.79,baking powder,433
1434,Sesame Halloumi Panini,7.49,chocolate chips,434
1435,Sesame Kale Risotto with Side Salad,19.99,eggs,435
1436,Sesame Kale Stir Fry,49.99,baking powder,436
1437,Sesame Lamb Burger,22.99,baking powder,437
1438,Sesame Lamb Stir Fry with Herb Butter,39.99,eggs,438
1439,Sesame Lentil Casserole with Vegetables,2.49,sugar,439
1440,Sesame Lentil Pad Thai,59.99,sugar,440
1441,Sesame Lentil Tacos,1.99,butter,441
1442,Sesame Mushroom Burger with Peanut Sauce,1.79,butter,442
1443,Sesame Mushroom Sandwich,2.99,sugar,443
1444,Sesame Mushroom Spring Rolls with Guacamole,149.99,eggs,444
1445,Sesame Noodle Burger,24.99,milk,445
1446,Sesame Noodle Burger with Garlic Bread,2.49,cinnamon,446
1447,Sesame Noodle Paella with Peanut Sauce,149.99,milk,447
1448,Sesame Noodle Tagine with Tahini,59.99,milk,448
1449,Sesame Paneer Grain Bowl,39.99,flour,449
1450,Sesame Paneer Panini with Vegetables,3.99,chocolate chips,450
1451,Sesame Pasta Pad Thai with Fries,19.99,baking powder,451
1452,Sesame Potato Kebab with Vegetables,34.99,baking powder,452
1453,Sesame Potato Wrap,5.99,baking powder,453
1454,Sesame Quinoa Fajitas with Yogurt Sauce,8.99,eggs,454
1455,Sesame Quinoa Frittata,5.29,flour,455
1456,Sesame Quinoa Omelette,4.29,flour,456
1457,Sesame Rice Sandwich,24.99,chocolate chips,457
1458,Sesame Rice Tacos with Mashed Potatoes,299.99,cinnamon,458
1459,Sesame Salmon Omelette with Tahini,14.99,salt,459
1460,Sesame Salmon Tagine with Peanut Sauce,5.49,cinnamon,460
1461,Sesame Shrimp Burger with Roasted Veggies,4.49,baking powder,461
1462,Sesame Shrimp Stew with Pita,9.99,salt,462
1463,Sesame Spinach Kebab,29.99,milk,463
1464,Sesame Spinach Soup with Herb Butter,6.49,flour,464
1465,Sesame Sweet Potato Nachos,7.99,baking powder,465
1466,Sesame Sweet Potato Ramen with Peanut Sauce,49.99,eggs,466
1467,Sesame Sweet Potato Risotto with Peanut Sauce,4.99,cinnamon,467
1468,Sesame Sweet Potato Spring Rolls with Chimichurri,99.99,cinnamon,468
1469,Sesame Sweet Potato Stew,39.99,salt,469
1470,Sesame Sweet Potato Tagine with Noodles,16.99,butter,470
1471,Sesame Tofu Grain Bowl,59.99,eggs,471
1472,Sesame Tofu Panini,199.99,eggs,472
1473,Sesame Tofu Salad with Hummus,2.99,milk,473
1474,Sesame Turkey Salad,29.99,salt,474
1475,Sesame Zucchini Kebab with Yogurt Sauce,19.99,baking powder,475
1476,Sesame Zucchini Pizza,1.49,flour,476
1477,Shrimp Paella,2.99,butter,477
1478,Shrimp Paella with Garlic Bread,5.49,sugar,478
1479,Shrimp Pasta with Rice,2.49,eggs,479
1480,Shrimp Risotto with Coleslaw,6.99,sugar,480
1481,Shrimp Stew,22.99,baking powder,481
1482,Shrimp Wrap,179.99,milk,482
1483,Simple Bean Pasta,7.49,cinnamon,483
1484,Simple Bean Spring Rolls,199.99,butter,484
1485,Simple Bean Wrap with Fries,49.99,salt,485
1486,Simple Beef Burger with Peanut Sauce,69.99,chocolate chips,486
1487,Simple Beef Kebab with Mashed Potatoes,89.99,vanilla extract,487
1488,Simple Broccoli Pizza with Coleslaw,89.99,vanilla extract,488
1489,Simple Broccoli Tacos with Lemon Wedges,14.99,milk,489
1490,Simple Carrot Grain Bowl with Roasted Veggies,10.99,chocolate chips,490
1491,Simple Carrot Panini with Noodles,24.99,sugar,491
1492,Simple Carrot Stir Fry,4.99,flour,492
1493,Simple Cauliflower Bowl with Guacamole,199.99,milk,493
1494,Simple Cauliflower Curry with Pita,24.99,salt,494
1495,Simple Cauliflower Nachos with Vegetables,89.99,baking powder,495
1496,Simple Chickpea Bowl with Mashed Potatoes,29.99,milk,496
1497,Simple Chickpea Burger with Hummus,5.99,milk,497
1498,Simple Chickpea Sandwich,1.99,butter,498
1499,Simple Egg Sandwich with Side Salad,24.99,baking powder,499
1500,Simple Halloumi Burrito with Side Salad,39.99,baking powder,500
1501,Simple Halloumi Kebab with Herb Butter,45,baking powder,501
1502,Simple Kale Wrap,2.99,flour,502
1503,Simple Lamb Grain Bowl with Yogurt Sauce,49.99,baking powder,503
1504,Simple Lentil Paella,59.99,milk,504
